CIU;INSEGNA;CLASSIFICAZIONE;INDIRIZZO;MUNICIPIO;TIPOLOGIA;SINGOLE;DOPPIE;TRIPLE;QUADRUPLE;QUINTUPLE;SESTUPLE;UNITA_ABITATIVE;POSTI_LETTO_UNITA_ABITATIVE;SITOWEB;EMAIL;TELEFONO;FAX;CELLULARE;CONTATTOFACEBOOK;CONTATTOTWITTER;CONTATTOINSTAGRAM;CONTATTOALTROSOCIAL
ATR-000370-7;Alloggio per uso turistico 370;Unica;VIA QUINTINO SELLA, 3;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000597-9;Alloggio per uso turistico 597;Unica;VICOLO DEL FICO, 4;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000502-4;Alloggio per uso turistico 502;Unica;VICOLO DELLE PALLINE, 4;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000501-3;Alloggio per uso turistico 501;Unica;VIA DI S. FRANCESCO DI SALES, 76;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000503-5;Alloggio per uso turistico 503;Unica;VIA DI PARIONE, 44;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000504-6;Alloggio per uso turistico 504;Unica;VIA ZIGNAGO, 22;Municipio XIII (ex Mun XVIII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000506-8;Alloggio per uso turistico 506;Unica;VIA GIOVANNI LIVRAGHI, 2;Municipio XII (ex Mun XVI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000508-1;Alloggio per uso turistico 508;Unica;VIA DELL'ARGILLA, 2;Municipio XIII (ex Mun XVIII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000510-3;Alloggio per uso turistico 510;Unica;VIA DI MONTE VERDE, 53;Municipio XII (ex Mun XVI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000511-4;Alloggio per uso turistico 511;Unica;VIA ANTONIO CERASI, 22;Municipio XII (ex Mun XVI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000515-8;Alloggio per uso turistico 515;Unica;VIA ALBONA, 77;Municipio V (ex Mun VI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000516-9;Alloggio per uso turistico 516;Unica;VIA SILVIO PELLICO, 44;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000517-1;Alloggio per uso turistico 517;Unica;VICOLO SCIARRA, 61;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000519-3;Alloggio per uso turistico 519;Unica;VIA DELLO STATUTO, 68;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000683-5;Alloggio per uso turistico 683;Unica;VIA ANDREA DORIA, 79;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000690-3;Alloggio per uso turistico 690;Unica;VIA FILOMARINO, 13;Municipio II (ex Mun II);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000691-4;Alloggio per uso turistico 691;Unica;VIA JUGOSLAVIA, 12;Municipio II (ex Mun II);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000492-3;Alloggio per uso turistico 492;Unica;VIA DELL'ARGILLA, 21;Municipio XIII (ex Mun XVIII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000493-4;Alloggio per uso turistico 493;Unica;VIA FLAMINIA, 36;Municipio II (ex Mun II);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000494-5;Alloggio per uso turistico 494;Unica;VIA DI VILLA AQUARI, 15;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000495-6;Alloggio per uso turistico 495;Unica;VIA SAN REMO, 1;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000600-3;Alloggio per uso turistico 600;Unica;VIA DI TOR MILLINA, 31;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000607-1;Alloggio per uso turistico 607;Unica;VIALE DELLE MILIZIE, 15;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000610-4;Alloggio per uso turistico 610;Unica;VIA DELLA FONTANELLA DI BORGHESE, 66;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000617-2;Alloggio per uso turistico 617;Unica;VIA RICCARDO GRAZIOLI LANTE, 78;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000618-3;Alloggio per uso turistico 618;Unica;VIALE TITO LIVIO, 80;Municipio XIV (ex Mun XIX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000536-2;Alloggio per uso turistico 536;Unica;PIAZZA DI S. COSIMATO, 56;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000538-4;Alloggio per uso turistico 538;Unica;VIA DELLE ZATTERE, 12;Municipio X (ex Mun XIII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000750-9;Alloggio per uso turistico 750;Unica;VIA COLA DI RIENZO, 52;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000751-1;Alloggio per uso turistico 751;Unica;VIA MERULANA, 165;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000752-2;Alloggio per uso turistico 752;Unica;VIA DOMENICHINO, 7;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000426-9;Alloggio per uso turistico 426;Unica;VIA SALARIA, 190;Municipio II (ex Mun II);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000624-9;Alloggio per uso turistico 624;Unica;VIA GREGORIO RICCI CURBASTRO, 29;Municipio XI (ex Mun XV);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000629-5;Alloggio per uso turistico 629;Unica;VIA CARLO MIRABELLO, 26;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000632-8;Alloggio per uso turistico 632;Unica;VIA ERASMO GATTAMELATA, 12;Municipio V (ex Mun VI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000633-9;Alloggio per uso turistico 633;Unica;VIA S. NEMESIO, 6;Municipio VIII (ex Mun XI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000634-1;Alloggio per uso turistico 634;Unica;VIA MILANO, 52;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000635-2;Alloggio per uso turistico 635;Unica;VIA DELLA SCALA, 6;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000638-5;Alloggio per uso turistico 638;Unica;VIA DE' NARI, 6;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000639-6;Alloggio per uso turistico 639;Unica;VIA DEL BOSCHETTO, 114;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000694-7;Alloggio per uso turistico 694;Unica;VIA GIOVANNI NICOTERA, 8;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000696-9;Alloggio per uso turistico 696;Unica;PIAZZA DI S. EGIDIO, 14;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000698-2;Alloggio per uso turistico 698;Unica;VIA DI S. MARTINO AI MONTI, 3/A;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000700-4;Alloggio per uso turistico 700;Unica;VIA VAL DI FASSA, 54;Municipio III (ex Mun IV);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000705-9;Alloggio per uso turistico 705;Unica;VIA AVENTINA, 3/A;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000706-1;Alloggio per uso turistico 706;Unica;VIA OTRANTO, 36;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000714-9;Alloggio per uso turistico 714;Unica;VIA EDOARDO SCARPETTA, 11;Municipio IX (ex Mun XII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000716-2;Alloggio per uso turistico 716;Unica;VIA SESSORIANA, 1;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000719-5;Alloggio per uso turistico 719;Unica;VIA MARIA MALIBRAN, 19;Municipio XIII (ex Mun XVIII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000720-6;Alloggio per uso turistico 720;Unica;PIAZZA NAVONA, 101;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000722-8;Alloggio per uso turistico 722;Unica;VIA CARDINAL MISTRANGELO, 39;Municipio XIII (ex Mun XVIII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000729-6;Alloggio per uso turistico 729;Unica;VIA DEL PAVONE, 36;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000730-7;Alloggio per uso turistico 730;Unica;VIA ANTONIO PIGNATELLI, 33;Municipio XII (ex Mun XVI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000468-6;Alloggio per uso turistico 468;Unica;VIA GENZANO, 80;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000498-9;Alloggio per uso turistico 498;Unica;VIA DELLA POLVERIERA, 44;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000642-9;Alloggio per uso turistico 642;Unica;VIA MONTE AMIATA, 29;Municipio III (ex Mun IV);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000643-1;Alloggio per uso turistico 643;Unica;VIA MERULANA, 165;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000647-5;Alloggio per uso turistico 647;Unica;PIAZZA MATTEI, 10;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000543-9;Alloggio per uso turistico 543;Unica;VIA ALDO MANUZIO, 50;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000544-1;Alloggio per uso turistico 544;Unica;PASSEGGIATA DI RIPETTA, 22;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000551-8;Alloggio per uso turistico 551;Unica;VIA POMPEO MAGNO, 94;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000552-9;Alloggio per uso turistico 552;Unica;VIA IMPERIA, 56;Municipio II (ex Mun III);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000415-7;Alloggio per uso turistico 415;Unica;VIA MERULANA, 61/A;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000497-8;Alloggio per uso turistico 497;Unica;VIA RUGGERO FIORE, 19;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000558-6;Alloggio per uso turistico 558;Unica;VIA LABICANA, 42;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000562-1;Alloggio per uso turistico 562;Unica;VIA MACHIAVELLI, 50;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000563-2;Alloggio per uso turistico 563;Unica;VIA BACCINA, 95;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000505-7;Alloggio per uso turistico 505;Unica;VIA FLAMINIA, 36;Municipio II (ex Mun II);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000513-6;Alloggio per uso turistico 513;Unica;VIA CAMILLO PEANO, 14;Municipio III (ex Mun IV);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000518-2;Alloggio per uso turistico 518;Unica;PIAZZA DANTE, 15;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000567-6;Alloggio per uso turistico 567;Unica;VIA RIMINI, 14;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000709-4;Alloggio per uso turistico 709;Unica;VIA DI S. GIOVANNI IN LATERANO, 130;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000715-1;Alloggio per uso turistico 715;Unica;VICOLO DEL FARINONE, 31;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000717-3;Alloggio per uso turistico 717;Unica;VIA SANNIO, 37;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000731-8;Alloggio per uso turistico 731;Unica;VIA BIXIO, 41;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000732-9;Alloggio per uso turistico 732;Unica;PIAZZA DEI RE DI ROMA, 3;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000739-7;Alloggio per uso turistico 739;Unica;VIA VETULONIA, 10;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000742-1;Alloggio per uso turistico 742;Unica;VIA DEL GOVERNO VECCHIO, 91;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000520-4;Alloggio per uso turistico 520;Unica;VIA LUIGI RIZZO, 50;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000521-5;Alloggio per uso turistico 521;Unica;VIA DEI CAPPELLARI, 97;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000522-6;Alloggio per uso turistico 522;Unica;VIA SAMPIERO DI BASTELICA, 38;Municipio V (ex Mun VI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000525-9;Alloggio per uso turistico 525;Unica;VIALE DI VILLA PAMPHILI, 37;Municipio XII (ex Mun XVI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000526-1;Alloggio per uso turistico 526;Unica;VIA TEULADA, 52;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000529-4;Alloggio per uso turistico 529;Unica;VIA TARANTO, 58;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000530-5;Alloggio per uso turistico 530;Unica;VIA LORENZO VIDASCHI, 21;Municipio XII (ex Mun XVI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000534-9;Alloggio per uso turistico 534;Unica;VIA SANNIO, 21;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000535-1;Alloggio per uso turistico 535;Unica;VIA DEGLI IBERNESI, 11;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000655-4;Alloggio per uso turistico 655;Unica;VIA VALDINIEVOLE, 109;Municipio III (ex Mun IV);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000576-6;Alloggio per uso turistico 576;Unica;VIA CARDINAL POMPILJ, 12;Municipio XIII (ex Mun XVIII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000583-4;Alloggio per uso turistico 583;Unica;VIA FILIPPO PARLATORE, 35;Municipio V (ex Mun VII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000584-5;Alloggio per uso turistico 584;Unica;VIA RATTAZZI, 63;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000585-6;Alloggio per uso turistico 585;Unica;VIA VAL TROMPIA, 56;Municipio III (ex Mun IV);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000586-7;Alloggio per uso turistico 586;Unica;VIA BORGHESANO LUCCHESE, 34;Municipio XI (ex Mun XV);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000588-9;Alloggio per uso turistico 588;Unica;VIA DOMENICO PURIFICATO, 280;Municipio X (ex Mun XIII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000589-1;Alloggio per uso turistico 589;Unica;VIALE ANGELICO, 70;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000380-8;Alloggio per uso turistico 380;Unica;VIA TOR DE' SCHIAVI, 285;Municipio V (ex Mun VII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000375-3;Alloggio per uso turistico 375;Unica;PASSEGGIATA DI RIPETTA, 16;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000379-7;Alloggio per uso turistico 379;Unica;VIA NICOLO' III, 8;Municipio XIII (ex Mun XVIII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000593-5;Alloggio per uso turistico 593;Unica;VIA DI S. MARIA AUSILIATRICE, 11;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000599-2;Alloggio per uso turistico 599;Unica;VIALE UMBERTO TUPINI, 101;Municipio IX (ex Mun XII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000394-4;Alloggio per uso turistico 394;Unica;VICOLO DELLE PALLINE, 7;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000603-6;Alloggio per uso turistico 603;Unica;VIA FRANCESCO DATINI, 12;Municipio XII (ex Mun XVI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000608-2;Alloggio per uso turistico 608;Unica;VIA BELSIANA, 16;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000622-7;Alloggio per uso turistico 622;Unica;VIA BARTOLOMEO GALLETTI, 11;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000623-8;Alloggio per uso turistico 623;Unica;VIA ERASMO GATTAMELATA, 43;Municipio V (ex Mun VI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000630-6;Alloggio per uso turistico 630;Unica;VIA IN ARCIONE, 88;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000371-8;Alloggio per uso turistico 371;Unica;VIA ERNESTO BOEZI, 187;Municipio X (ex Mun XIII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000539-5;Alloggio per uso turistico 539;Unica;VIA VESPASIANO, 49;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000398-8;Alloggio per uso turistico 398;Unica;VIA DEL POLITEAMA, 31;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000405-6;Alloggio per uso turistico 405;Unica;VIA CAPOCCI, 16;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000406-7;Alloggio per uso turistico 406;Unica;VIA DI VALLE AURELIA, 93;Municipio XIII (ex Mun XVIII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000407-8;Alloggio per uso turistico 407;Unica;PIAZZA FEDERICO MARCELLO LANTE, 33;Municipio VIII (ex Mun XI);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000651-9;Alloggio per uso turistico 651;Unica;VIA DELLA MINERVA, 5;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000652-1;Alloggio per uso turistico 652;Unica;VIA ROMA LIBERA, 16;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000656-5;Alloggio per uso turistico 656;Unica;VIA LABICANA, 58;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000657-6;Alloggio per uso turistico 657;Unica;VIA LATINA, 284;Municipio VII (ex Mun IX);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000378-6;Alloggio per uso turistico 378;Unica;VIALE DELLO SCALO S. LORENZO, 87;Municipio II (ex Mun III);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000423-6;Alloggio per uso turistico 423;Unica;VIA LUCULLO, 7;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000424-7;Alloggio per uso turistico 424;Unica;VIA PRINCIPE UMBERTO, 85;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000433-7;Alloggio per uso turistico 433;Unica;VIA DEI MARRUCINI, 8;Municipio II (ex Mun III);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000814-1;Alloggio per uso turistico 814;Unica;PIAZZALE DEGLI EROI, 8;Municipio I (ex Mun XVII);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
ATR-000817-4;Alloggio per uso turistico 817;Unica;VIA LAURINA, 11;Municipio I (ex Mun I);Alloggio per uso Turistico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;
